MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,nrlmsise00_rho,rho_eff_360
60068.91645833333,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.3294083808579785e-13,3.5967900911785287e-13,0.0
60068.91680555556,-466.8440464809537,-233.42202324047685,-233.42202324047685,1.610127791445326e-11,8.05063895722663e-12,8.05063895722663e-12,2.361462294133391e-13,3.581414380601724e-13,8.05063895722663e-12
60068.91715277778,-766.411136597395,-411.0850610261162,-411.0850610261162,2.6433905294778773e-11,1.4178530363620037e-11,1.4178530363620037e-11,2.3940537262808533e-13,3.5669866099889465e-13,1.4178530363620037e-11
60068.9175,-896.2013235166669,-532.3641266487539,-532.3641266487539,3.091091058051627e-11,1.8361789347221645e-11,1.8361789347221645e-11,2.430977033840244e-13,3.554610894951324e-13,1.8361789347221645e-11
60068.91784722222,-854.6556105092168,-596.8224234208465,-596.8224234208465,2.9478115981261635e-11,2.0585134411432763e-11,2.0585134411432763e-11,2.4190237411407216e-13,3.545507733732895e-13,2.0585134411432763e-11
60068.91819444444,-640.569253243506,-604.1135617246231,-604.1135617246231,2.209391241123436e-11,2.0836516975485913e-11,2.0836516975485913e-11,2.4142990929503637e-13,3.5411777740829565e-13,2.0836516975485913e-11
60068.918541666666,-253.77028324827552,-554.0645219422877,-554.0645219422877,8.75267662574756e-12,1.910999005985155e-11,1.910999005985155e-11,2.4392407167427866e-13,3.543280148631079e-13,1.910999005985155e-11
60068.91888888889,304.3525524698198,-446.76238764077425,-446.76238764077425,-1.0497025762650543e-11,1.5408697100752963e-11,1.5408697100752963e-11,2.4793591689615735e-13,3.553405157922513e-13,1.5408697100752963e-11
60068.91923611111,1031.385317131877,-282.52375377714634,-282.52375377714634,-3.5570920462559483e-11,9.74381718205673e-12,9.74381718205673e-12,2.527170842157241e-13,3.572984392215262e-13,9.74381718205673e-12
60068.919583333336,1924.073936097324,-61.863984789699316,-61.863984789699316,-6.635542851979367e-11,2.1334997287000596e-12,2.1334997287000596e-12,2.5795512356698623e-13,3.603308331972674e-13,2.1334997287000596e-12
60068.91993055555,2978.156790561974,214.50154024227098,214.50154024227098,-1.027019232070536e-10,-7.397099032384878e-12,-7.397099032384878e-12,2.635404945849979e-13,3.645546377767292e-13,-7.397099032384878e-12
60068.920277777775,4188.747114326805,545.6886714159822,545.6886714159822,-1.4443994161264494e-10,-1.881690101759072e-11,-1.881690101759072e-11,2.694462336360471e-13,3.70074809037179e-13,-1.881690101759072e-11
60068.920625,5551.115635167807,930.7215147815072,930.7215147815072,-1.9140422504520894e-10,-3.2091572573460206e-11,-3.2091572573460206e-11,2.756760753811278e-13,3.76983468661518e-13,-3.2091572573460206e-11
60068.92097222222,7059.9817344509065,1368.5258161864642,1368.5258161864642,-2.4341028313939454e-10,-4.7183302865503275e-11,-4.7183302865503275e-11,2.822436491510501e-13,3.8535872094001757e-13,-4.7183302865503275e-11
60068.921319444446,8708.265937142074,1857.8418242501716,1857.8418242501716,-3.0021144725714166e-10,-6.404781237262446e-11,-6.404781237262446e-11,2.8916447786826534e-13,3.9526344945796663e-13,-6.404781237262446e-11
60068.92166666667,10487.389631632715,2397.1885622115806,2397.1885622115806,-3.615092822996714e-10,-8.263313818799858e-11,-8.263313818799858e-11,2.964530185939169e-13,4.067441877086696e-13,-8.263313818799858e-11
60068.92201388889,12387.797924179584,2984.8714658567574,2984.8714658567574,-4.269716859450133e-10,-1.0287991537369442e-10,-1.0287991537369442e-10,3.0412165461599867e-13,4.198302270438298e-13,-1.0287991537369442e-10
60068.92236111111,14399.128637369722,3618.996864274144,3618.996864274144,-4.962387934740225e-10,-1.2472189691068175e-10,-1.2472189691068175e-10,3.1218043370721305e-13,4.34533144902451e-13,-1.2472189691068175e-10
60068.92270833333,16510.68485141918,4297.506758334409,4297.506758334409,-5.689392744863212e-10,-1.480871568435684e-10,-1.480871568435684e-10,3.20637006679449e-13,4.5084678945822586e-13,-1.480871568435684e-10
60068.923055555555,18712.544748980552,5018.258657866716,5018.258657866716,-6.447287103943609e-10,-1.7290087886566084e-10,-1.7290087886566084e-10,3.294966685289999e-13,4.687478946511128e-13,-1.7290087886566084e-10
60068.92340277778,20995.755591262132,5779.09184517126,5779.09184517126,-7.232961674731293e-10,-1.9908761868171053e-10,-1.9908761868171053e-10,3.387623196086688e-13,4.88197120941164e-13,-1.9908761868171053e-10
60068.92375,23351.431579582393,6577.834560371766,6577.834560371766,-8.043331835835685e-10,-2.2657157420943282e-10,-2.2657157420943282e-10,3.484345112575029e-13,5.091406298398819e-13,-2.2657157420943282e-10
60068.924097222225,25771.51731813699,7412.342506361559,7412.342506361559,-8.875600717536065e-10,-2.552779165306887e-10,-2.552779165306887e-10,3.585113364062998e-13,5.315116207935196e-13,-2.552779165306887e-10
60068.92444444444,28248.66514928639,8280.522616483426,8280.522616483426,-9.727216961389342e-10,-2.8513361469846434e-10,-2.8513361469846434e-10,3.6898841046248e-13,5.552318904258779e-13,-2.8513361469846434e-10
60068.924791666665,30773.788521226496,9180.253252673148,9180.253252673148,-1.0595031896715589e-09,-3.160646794102377e-10,-3.160646794102377e-10,3.798588040119887e-13,5.802129460190072e-13,-3.160646794102377e-10
60068.92513888889,33336.33014992997,10109.333133336873,10109.333133336873,-1.1475395326507395e-09,-3.479944963067388e-10,-3.479944963067388e-10,3.9111293375265136e-13,6.063564828541081e-13,-3.479944963067388e-10
60068.92548611111,35926.29249495268,11065.516813396718,11065.516813396718,-1.2364852590465692e-09,-3.808449877041795e-10,-3.808449877041795e-10,4.027384389396161e-13,6.335541975321763e-13,-3.808449877041795e-10
60068.925833333335,38533.442541599274,12046.514160832523,12046.514160832523,-1.3259871661486954e-09,-4.1453662378719534e-10,-4.1453662378719534e-10,4.1472008327833544e-13,6.616870873679107e-13,-4.1453662378719534e-10
60068.92618055556,41146.42690932751,13049.959428022006,13049.959428022006,-1.4156539311021798e-09,-4.489873787999651e-10,-4.489873787999651e-10,4.270396547880289e-13,6.906244383890565e-13,-4.489873787999651e-10
60068.92652777778,43752.879705470055,14073.390103936941,14073.390103936941,-1.5050599165254694e-09,-4.841120282287061e-10,-4.841120282287061e-10,4.3967586861934357e-13,7.202228654687005e-13,-4.841120282287061e-10
60068.926875,46339.76018248126,15114.240751631918,15114.240751631918,-1.5937568670042353e-09,-5.198219605067195e-10,-5.198219605067195e-10,4.5260430776992067e-13,7.50325872915083e-13,-5.198219605067195e-10
60068.92722222222,48894.21062772721,16169.864810259896,16169.864810259896,-1.6813032431312475e-09,-5.560258729500125e-10,-5.560258729500125e-10,4.657972889873408e-13,7.807641487578847e-13,-5.560258729500125e-10
60068.927569444444,51403.89579672739,17237.562718940728,17237.562718940728,-1.7672761810908362e-09,-5.926308413220072e-10,-5.926308413220072e-10,4.792238104731245e-13,8.113571342936729e-13,-5.926308413220072e-10
60068.92791666667,53857.12944382429,18314.608799084363,18314.608799084363,-1.8512754646551503e-09,-6.2954313132985e-10,-6.2954313132985e-10,4.928495303341415e-13,8.419159320922075e-13,-6.2954313132985e-10
60068.92826388889,56243.285247605294,19398.285269042106,19398.285269042106,-1.932937754293019e-09,-6.666694130687196e-10,-6.666694130687196e-10,5.066367560218612e-13,8.722474684662654e-13,-6.666694130687196e-10
60068.928611111114,58552.57576458529,20485.90444947386,20485.90444947386,-2.0119288917204136e-09,-7.039175048529508e-10,-7.039175048529508e-10,5.205445100075392e-13,9.021597654288387e-13,-7.039175048529508e-10
60068.92895833333,60775.18060583249,21574.80380505112,21574.80380505112,-2.0879139944858917e-09,-7.411962308266787e-10,-7.411962308266787e-10,5.345286383054259e-13,9.314678501222026e-13,-7.411962308266787e-10
60068.92930555555,62900.89850023016,22662.33261281899,22662.33261281899,-2.1605453358323045e-09,-7.784149065140498e-10,-7.784149065140498e-10,5.485418924264254e-13,9.599996578114538e-13,-7.784149065140498e-10
60068.92965277778,64919.78481128067,23745.857028164162,23745.857028164162,-2.2294846633548094e-09,-8.154836652093895e-10,-8.154836652093895e-10,5.625340079176531e-13,9.876014064065471e-13,-8.154836652093895e-10
60068.93,66822.59061440825,24822.775367820264,24822.775367820264,-2.294417749382628e-09,-8.52313803897695e-10,-8.52313803897695e-10,5.764518097821107e-13,1.0141419982663277e-12,-8.52313803897695e-10
60068.930347222224,68600.3116674535,25890.520155616196,25890.520155616196,-2.355039078980854e-09,-8.888179260349559e-10,-8.888179260349559e-10,5.902391584088354e-13,1.0395158193167631e-12,-8.888179260349559e-10
60068.93069444445,70243.94915412739,26946.55417939027,26946.55417939027,-2.411043601380438e-09,-9.249098009981796e-10,-9.249098009981796e-10,6.038367409491089e-13,1.0636439602764145e-12,-9.249098009981796e-10
60068.93104166666,71745.51831832156,27988.390554714253,27988.390554714253,-2.462161320796267e-09,-9.605050499378588e-10,-9.605050499378588e-10,6.171808460004789e-13,1.0864734934353025e-12,-9.605050499378588e-10
60068.93138888889,73098.59613396227,29013.622499697165,29013.622499697165,-2.5081756683039897e-09,-9.955220189144975e-10,-9.955220189144975e-10,6.302025000720577e-13,1.1079751696720335e-12,-9.955220189144975e-10
60068.93173611111,74297.34172450379,30019.927371359532,30019.927371359532,-2.5488903574624814e-09,-1.029882114656416e-09,-1.029882114656416e-09,6.428615274044357e-13,1.1281395980030398e-12,-1.029882114656416e-09
60068.93208333333,75335.98076785356,31005.058966935492,31005.058966935492,-2.584111230303706e-09,-1.0635093650612518e-09,-1.0635093650612518e-09,6.551263192862786e-13,1.1469726682122874e-12,-1.0635093650612518e-09
60068.93243055556,76210.43670959398,31966.87551465163,31966.87551465163,-2.6137023567806965e-09,-1.0963314406652905e-09,-1.0963314406652905e-09,6.669614784437317e-13,1.1644900850396265e-12,-1.0963314406652905e-09
60068.93277777778,76918.72571227327,32903.37239376875,32903.37239376875,-2.637599317607848e-09,-1.1282806854788245e-09,-1.1282806854788245e-09,6.783310869456664e-13,1.180712101709854e-12,-1.1282806854788245e-09
60068.933125,77459.51320108771,33812.68138983648,33812.68138983648,-2.6557596995432555e-09,-1.1592940990411876e-09,-1.1592940990411876e-09,6.89199897208814e-13,1.1956585955961714e-12,-1.1592940990411876e-09
60068.93347222222,77830.95866407827,34693.04693532132,34693.04693532132,-2.668123687415593e-09,-1.1893126065203398e-09,-1.1893126065203398e-09,6.9953416841687e-13,1.2093450594531304e-12,-1.1893126065203398e-09
60068.93381944444,78030.51585883275,35542.801227939184,35542.801227939184,-2.6746070278202396e-09,-1.2182801165206347e-09,-1.2182801165206347e-09,7.093021573597045e-13,1.2217794245196144e-12,-1.2182801165206347e-09
60068.934166666666,78055.30149215087,36360.34930994326,36360.34930994326,-2.6751142154993343e-09,-1.2461432530541409e-09,-1.2461432530541409e-09,7.184746071110901e-13,1.2329603795924513e-12,-1.2461432530541409e-09
60068.93451388889,77903.3526588045,37144.17956180857,37144.17956180857,-2.669580902257236e-09,-1.272851411447064e-09,-1.272851411447064e-09,7.270250445957656e-13,1.2428769893684713e-12,-1.272851411447064e-09
60068.93486111111,77574.4378349334,37892.888048347915,37892.888048347915,-2.6580017896128394e-09,-1.2983576427640148e-09,-1.2983576427640148e-09,7.349300533825871e-13,1.2515099078106203e-12,-1.2983576427640148e-09
60068.935208333336,77069.8243371211,38605.19598087106,38605.19598087106,-2.640422521078123e-09,-1.3226191933777319e-09,-1.3226191933777319e-09,7.421695511177379e-13,1.2588341687593044e-12,-1.3226191933777319e-09
60068.93555555555,76391.8591048792,39279.95782237121,39279.95782237121,-2.616925389920879e-09,-1.3455978182080795e-09,-1.3455978182080795e-09,7.487269772223153e-13,1.2648232369616772e-12,-1.3455978182080795e-09
60068.935902777775,75543.59391500056,39916.161964347164,39916.161964347164,-2.5876162627113716e-09,-1.3672596773749224e-09,-1.3672596773749224e-09,7.545895281606899e-13,1.2694542516666367e-12,-1.3672596773749224e-09
60068.93625,74529.93415138125,40512.95113998568,40512.95113998568,-2.5526644200104767e-09,-1.3875762819622418e-09,-1.3875762819622418e-09,7.597481388738727e-13,1.272713617501976e-12,-1.3875762819622418e-09
60068.93659722222,73358.34161787108,41069.65267350916,41069.65267350916,-2.5123259461512367e-09,-1.4065251713097676e-09,-1.4065251713097676e-09,7.641976406102193e-13,1.2746031274639301e-12,-1.4065251713097676e-09
60068.936944444446,72035.34516115859,41585.74754830332,41585.74754830332,-2.4668246797287833e-09,-1.4240890794320646e-09,-1.4240890794320646e-09,7.679368546174442e-13,1.2751457099610426e-12,-1.4240890794320646e-09
60068.93729166667,70565.73082499579,42761.843062053245,42060.82924136385,-2.416324730790785e-09,-1.4642588933328712e-09,-1.4402546491798733e-09,7.709686137342856e-13,1.2743902303955922e-12,-1.4402546491798733e-09
60068.93763888889,68956.05748689547,43918.891420942855,42494.62324532404,-2.3610507083950234e-09,-1.5037798487978749e-09,-1.4550130035409754e-09,7.732996297592742e-13,1.2724146890567027e-12,-1.4550130035409754e-09
60068.93798611111,67214.77015782148,45051.91110918317,42887.00652964939,-2.301291428817129e-09,-1.5424820563093146e-09,-1.4683603068576683e-09,7.749402993702461e-13,1.2693274826282555e-12,-1.4683603068576683e-09
60068.93833333333,65350.086799476296,46156.01591123305,43237.99215886544,-2.2373274660161553e-09,-1.5801986986941225e-09,-1.4802971529212422e-09,7.759046576583764e-13,1.2652666670090397e-12,-1.4802971529212422e-09
60068.938680555555,63369.6206430234,47226.420515458594,43547.70952016018,-2.1694188736161527e-09,-1.6167666298133106e-09,-1.4908282861275138e-09,7.762102027392875e-13,1.2603965886907049e-12,-1.4908282861275138e-09
60068.93902777778,61281.36757522449,48258.452795933066,43816.401308873275,-2.0978384871281993e-09,-1.6520264414839467e-09,-1.499962169094462e-09,7.758776428235703e-13,1.2549019188976062e-12,-1.499962169094462e-09
60068.939375,59094.11774213612,49247.5842630228,44044.42692728018,-2.0228861958595337e-09,-1.6858236012560684e-09,-1.5077112010458178e-09,7.749306081841234e-13,1.248979312339585e-12,-1.5077112010458178e-09
60068.939722222225,56817.49327470362,50189.4699417267,44232.266138271705,-1.9448901875409894e-09,-1.7180097533624756e-09,-1.514091795093805e-09,7.733953876252133e-13,1.2428271539284918e-12,-1.514091795093805e-09
60068.94006944444,54461.91247934103,51079.97872776352,44380.52188234517,-1.8642057903194172e-09,-1.7484437798582718e-09,-1.5191245056230632e-09,7.713006660956174e-13,1.2366339604720353e-12,-1.5191245056230632e-09
60068.940416666665,52037.80088189617,51915.2075101935,44489.911582338755,-1.7811883427806148e-09,-1.7769921261673385e-09,-1.5228336043956685e-09,7.686772250012678e-13,1.2305661911970889e-12,-1.5228336043956685e-09
60068.94076388889,49554.68775050342,52691.48302619252,44561.24645794671,-1.6961627612201151e-09,-1.8035293006478808e-09,-1.5252467580073315e-09,7.655577060738975e-13,1.2247565836206588e-12,-1.5252467580073315e-09
60068.94111111111,47021.58209338784,53405.36360917687,44595.41778621673,-1.609436051447765e-09,-1.8279375917760197e-09,-1.5263942623615983e-09,7.619762651020733e-13,1.2192938307752088e-12,-1.5263942623615983e-09
60068.941458333335,44447.62518647686,54053.63876836536,44593.3932300559,-1.5213198022897038e-09,-1.8501071924343872e-09,-1.5263090409792277e-09,7.579682176356923e-13,1.214214798718356e-12,-1.5263090409792277e-09
60068.94180555556,41842.50253077969,54633.34744830417,44556.21903141704,-1.432144218781826e-09,-1.8699367382061234e-09,-1.5250266508242625e-09,7.535697221731913e-13,1.2095002672826492e-12,-1.5250266508242625e-09
60068.94215277778,39217.20994715765,55141.8298484711,44485.03224362691,-1.3422843245284758e-09,-1.887335022842022e-09,-1.5225856591333553e-09,7.488174590139456e-13,1.2050747968588755e-12,-1.5225856591333553e-09
60068.9425,36584.02312998101,55576.773740110235,44381.07159739473,-1.2521589575390068e-09,-1.9022225855954897e-09,-1.5190280234738812e-09,7.437483544115399e-13,1.200811080024255e-12,-1.5190280234738812e-09
60068.94284722222,33955.47088627517,55936.23495614516,44245.674185562006,-1.1621955700652822e-09,-1.9145322616756675e-09,-1.5143988638896137e-09,7.383994058584901e-13,1.1965387002312494e-12,-1.5143988638896137e-09
60068.943194444444,31343.93349987641,56218.64837052028,44080.26725369424,-1.0728168111514462e-09,-1.9242100252779003e-09,-1.5087465569692534e-09,7.328075380940332e-13,1.1920565667268652e-12,-1.5087465569692534e-09
60068.94354166667,28761.94182055071,56422.835986672464,43886.36440011015,-9.844505155269713e-10,-1.931214878366996e-09,-1.502122295074781e-09,7.270093696573822e-13,1.1871477942370807e-12,-1.502122295074781e-09
60068.94388888889,26222.149180300534,56547.996060527796,43665.56170986253,-8.97528875053184e-10,-1.9355186694173063e-09,-1.4945801051830158e-09,7.210411574876793e-13,1.1815960406483276e-12,-1.4945801051830158e-09
60068.944236111114,23736.98718982935,56593.683253837255,43419.52992566459,-8.124766470595789e-10,-1.937105397880113e-09,-1.4861765652391805e-09,7.149386564774067e-13,1.175201413261217e-12,-1.4861765652391805e-09
60068.94458333333,21318.300621066242,56559.79773786198,43150.00273902315,-7.296986875554701e-10,-1.935970925231118e-09,-1.476970464313929e-09,7.087370839487005e-13,1.1677947644238853e-12,-1.476970464313929e-09
60068.94493055555,18977.29348648712,56446.56067400115,42858.765278149214,-6.495780260635257e-10,-1.932121958634472e-09,-1.4670222689407125e-09,7.024711362072836e-13,1.1592490979140945e-12,-1.4670222689407125e-09
60068.94527777778,16724.418740335852,56254.489900518645,42547.64210508001,-5.724722310248355e-10,-1.9255756411338983e-09,-1.4563940295274054e-09,6.961749210662853e-13,1.1494870799613915e-12,-1.4563940295274054e-09
60068.945625,14569.600347705185,55984.42009762662,42218.488672640306,-4.987208389961342e-10,-1.9163598379826578e-09,-1.445148774810718e-09,6.898820568986806e-13,1.1384846813501342e-12,-1.445148774810718e-09
60068.945972222224,12522.623111777008,55637.52498032407,41873.18791030469,-4.2865875117131154e-10,-1.9045140753217184e-09,-1.4333505270403202e-09,6.836256724998338e-13,1.1262706995214635e-12,-1.4333505270403202e-09
60068.94631944445,10592.4296464324,55215.293932848734,41513.63896474294,-3.6259214378610855e-10,-1.8900887204509132e-09,-1.4210638966725126e-09,6.774385535578169e-13,1.112923058401818e-12,-1.4210638966725126e-09
60068.94666666666,8786.979906633496,54719.519555599305,41141.745111809876,-3.007936556658421e-10,-1.873144641082171e-09,-1.408353728373872e-09,6.713530313308125e-13,1.0985621527196406e-12,-1.408353728373872e-09
60068.94701388889,7113.635704446584,54152.30636885129,40759.40680386197,-2.435154945427504e-10,-1.8537533005518523e-09,-1.3952847063713628e-09,6.654007448141054e-13,1.0833425218647193e-12,-1.3952847063713628e-09
60068.94736111111,5578.511431794614,53516.066897623365,40368.50796639456,-1.9096725440550114e-10,-1.8319970276967835e-09,-1.3819211854351178e-09,6.596118355986891e-13,1.0674435675014627e-12,-1.3819211854351178e-09
60068.94770833333,4186.289122816175,52813.50904662895,39970.901165915675,-1.4330950319859782e-10,-1.8079682319111992e-09,-1.3683264152176337e-09,6.540126570702587e-13,1.051059831278176e-12,-1.3683264152176337e-09
60068.94805555556,2941.729642149061,52047.63436353598,39568.410171092124,-1.0070552012882448e-10,-1.7817694783894683e-09,-1.3545627272666237e-09,6.486204628023127e-13,1.034391624017709e-12,-1.3545627272666237e-09
60068.94840277778,1850.331329062581,51221.74162240823,39162.839430855245,-6.334382259811895e-11,-1.753513472714257e-09,-1.3406917530837585e-09,6.434313711686766e-13,1.0176363913819653e-12,-1.3406917530837585e-09
60068.94875,917.0627447851002,50339.40717742425,38755.96946610982,-3.13947835137616e-11,-1.7233224220842958e-09,-1.32677428908051e-09,6.383937872170644e-13,1.0009811712704297e-12,-1.32677428908051e-09
60068.94909722222,145.24669308960438,49404.439868182315,38349.54080534119,-4.972419504435404e-12,-1.691326633197119e-09,-1.3128698535599777e-09,6.333524698331301e-13,9.845971429088844e-13,-1.3128698535599777e-09
60068.94944444444,-462.2536989040673,48420.85937712416,37945.251279255295,1.582502115855655e-11,-1.6576635859813968e-09,-1.299036450729581e-09,6.27942292711866e-13,9.686383543183223e-13,-1.299036450729581e-09
60068.949791666666,-902.1646724678576,47392.90362248582,37544.76245501073,3.088527240430344e-11,-1.6224784488704575e-09,-1.2853309946241375e-09,6.214386590435248e-13,9.53250197535197e-13,-1.2853309946241375e-09
60068.95013888889,-1172.1016880497336,46325.02028601449,37149.6924127346,4.01265567754998e-11,-1.5859234532166859e-09,-1.271808800371506e-09,6.127265181261897e-13,9.385892194670068e-13,-1.271808800371506e-09
60068.95048611111,-1271.0392069518566,45221.839885710615,36761.60421455595,4.3513676770787564e-11,-1.5481572189154777e-09,-1.258523383557907e-09,6.008198952267075e-13,9.248276498736323e-13,-1.258523383557907e-09
60068.950833333336,-1198.55770438537,44088.154080397384,36382.00259536654,4.103224238351308e-11,-1.5093439538618e-09,-1.2455263050152595e-09,5.859380209178146e-13,9.120917898030484e-13,-1.2455263050152595e-09
60068.95118055555,-954.5212411023676,42928.90686525479,36012.33404253021,3.2677634636011794e-11,-1.469653134430069e-09,-1.2328671626759598e-09,5.696859706085457e-13,9.00390495216904e-13,-1.2328671626759598e-09
60068.951527777775,-538.9595807380974,41749.1917196737,35653.988026615814,1.845096697861062e-11,-1.429259234520798e-09,-1.2205934902093212e-09,5.537525126139117e-13,8.896524205912907e-13,-1.2205934902093212e-09
60068.951875,47.01124971359968,40554.21660186357,35308.28922295657,-1.609392175696683e-12,-1.3883408607124681e-09,-1.2087507726097142e-09,5.389832242171565e-13,8.798003188847701e-13,-1.2087507726097142e-09
60068.95222222222,800.5890041552484,39349.249816366784,34976.484413160404,-2.7407291074679936e-11,-1.347078635467155e-09,-1.197381782793761e-09,5.255298025644599e-13,8.707666403302233e-13,-1.197381782793761e-09
60068.952569444446,1718.0892063714564,38139.595607731244,34659.737792143365,-5.881632621180066e-11,-1.3056544960131056e-09,-1.1865265417175532e-09,5.132569413730469e-13,8.624779392115796e-13,-1.1865265417175532e-09
60068.95291666667,2795.447306729853,36930.58671671252,34359.13127813003,-9.569704560107774e-11,-1.2642513534759063e-09,-1.1762222613965297e-09,5.019726584565051e-13,8.548431087750424e-13,-1.1762222613965297e-09
60068.95326388889,4028.5138397961855,35727.55466888255,34075.66756375308,-1.3790706183891817e-10,-1.223052045248575e-09,-1.1665034255299131e-09,4.915074991234059e-13,8.477499041433103e-13,-1.1665034255299131e-09
60068.95361111111,5412.736940037459,34535.78818934529,33810.270057977934,-1.852901957404772e-10,-1.1822379370262104e-09,-1.1574018147347415e-09,4.817294662242445e-13,8.41066395769272e-13,-1.1574018147347415e-09
60068.95395833333,6942.051520559937,33360.49716133649,33563.77264020346,-2.3763844827246875e-10,-1.1419876034539513e-09,-1.148946075200628e-09,4.725394616785566e-13,8.346448130563379e-13,-1.148946075200628e-09
60068.954305555555,8609.16567195952,32206.800611467846,33336.912576855786,-2.947018706732936e-10,-1.102476680117253e-09,-1.1411617424055588e-09,4.638631408496485e-13,8.283265442087687e-13,-1.1411617424055588e-09
60068.95465277778,10406.697916939855,31079.736979102963,33130.334066406096,-3.562274716009934e-10,-1.0638779188610642e-09,-1.1340710792191924e-09,4.556438690541772e-13,8.219482284870408e-13,-1.1340710792191924e-09
60068.955,12327.857812143862,29984.27958443618,32944.59767127875,-4.219825319286463e-10,-1.0263617904996277e-09,-1.127693468771374e-09,4.4783745168773323e-13,8.153486233109554e-13,-1.127693468771374e-09
60068.955347222225,14365.759283028543,28925.319694839916,32780.18317226769,-4.917310968910779e-10,-9.900958871190402e-10,-1.1220454909496077e-09,4.404084496800486e-13,8.083760806175897e-13,-1.1220454909496077e-09
60068.95569444444,16511.921684686095,27907.611092335792,32637.47912413101,-5.651827118545947e-10,-9.552431037253655e-10,-1.1171406521738699e-09,4.333276521916921e-13,8.008962046263612e-13,-1.1171406521738699e-09
60068.956041666665,18756.29250876233,26935.71889519648,32516.773153562586,-6.419931880644124e-10,-9.219598189917067e-10,-1.112988979707507e-09,4.2657027722422134e-13,7.927990228252162e-13,-1.112988979707507e-09
60068.95638888889,21087.543438330293,26013.980300754,32418.245311189894,-7.217748873056084e-10,-8.903947372939582e-10,-1.109597019897466e-09,4.2011477748857615e-13,7.840052581327812e-13,-1.109597019897466e-09
60068.95673611111,23493.85340328142,25146.484625558678,32341.968457276143,-8.041234200187267e-10,-8.606879795941987e-10,-1.1069675901855355e-09,4.139419012669856e-13,7.74470783395062e-13,-1.1069675901855355e-09
60068.957083333335,25964.261968094856,24337.05675583724,32287.920097198337,-8.886640024796597e-10,-8.329705767024308e-10,-1.1051002466612802e-09,4.0803407856004016e-13,7.641890197781503e-13,-1.1051002466612802e-09
60068.95743055556,28488.41154966131,23589.224588033743,32255.991453941722,-9.750425906312996e-10,-8.073633243189166e-10,-1.10399154462532e-09,4.023749867435885e-13,7.531908116931936e-13,-1.10399154462532e-09
60068.95777777778,31055.621611390263,22906.229195537606,32245.988371920463,-1.062894207724157e-09,-7.839771696538572e-10,-1.1036351064466888e-09,3.9694927709816374e-13,7.415417405597328e-13,-1.1036351064466888e-09
60068.958125,33654.7904936783,22291.046856682315,32257.631364662262,-1.151839632107307e-09,-7.629140111720681e-10,-1.1040216771132477e-09,3.9174237962135475e-13,7.293370129594688e-13,-1.1040216771132477e-09
